ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
HUN,Hungary,12.15                    ,12.15                    ,12.15                    ,12.25                    ,12.25                    ,12.2833333333                    ,12.3166666667                    ,12.35                    ,12.35                    ,12.2966666667                    ,12.2433333333                    ,12.19                    ,11.99                    ,9.427                    ,9.6255                    ,9.824                    ,9.348                    ,9.558                    ,9.558                    ,9.558                    
ISL,Iceland,13.14                    ,13.24                    ,13.44                    ,13.44                    ,13.54                    ,13.54                    ,13.64                    ,13.74                    ,13.74                    ,13.756                    ,15.418                    ,17.08                    ,18.747                    ,20.414                    ,20.013                    ,19.612                    ,19.192                    ,19.069                    ,19.069                    ,19.069                    
IND,India,1.783                    ,1.783                    ,1.783                    ,1.783                    ,1.7975                    ,1.812                    ,1.8265                    ,1.841                    ,1.8555                    ,1.87                    ,1.899                    ,1.81016666667                    ,1.72133333333                    ,1.6325                    ,1.645                    ,1.645                    ,2.3865                    ,2.413                    ,2.413                    ,2.413                    
IDN,Indonesia,0.982                    ,0.982                    ,0.982                    ,0.982                    ,0.982                    ,0.982                    ,0.971333333333                    ,0.960666666667                    ,0.95                    ,1.25525                    ,1.5605                    ,1.86575                    ,2.329                    ,2.329                    ,2.329                    ,2.329                    ,1.958                    ,1.587                    ,1.587                    ,1.587                    
IRN,"Iran, Islamic Republic of",2.26                    ,2.26                    ,2.3595                    ,2.459                    ,2.35916666667                    ,2.25933333333                    ,2.1595                    ,2.05966666667                    ,1.95983333333                    ,1.86                    ,2.3                    ,2.3                    ,2.3                    ,2.3                    ,2.3                    ,2.3                    ,2.3                    ,2.3                    ,2.3                    ,2.3                    
IRQ,Iraq,1.87                    ,1.87                    ,1.87                    ,1.87                    ,1.86766666667                    ,1.86533333333                    ,1.863                    ,1.90133333333                    ,1.93966666667                    ,1.978                    ,1.98                    ,1.7785                    ,1.577                    ,1.71366666667                    ,1.85033333333                    ,1.987                    ,1.987                    ,1.987                    ,1.987                    ,1.987                    
IRL,Ireland,17.297                    ,17.297                    ,17.297                    ,17.397                    ,17.497                    ,17.397                    ,17.597                    ,17.597                    ,17.797                    ,17.983                    ,20.1865                    ,22.39                    ,18.839                    ,18.9166666667                    ,18.8803333333                    ,18.844                    ,18.617                    ,18.39                    ,18.341                    ,18.341                    
ISR,Israel,9.956                    ,9.986                    ,10.013                    ,9.995                    ,10.135                    ,9.986                    ,10.13                    ,10.085                    ,10.04                    ,9.99                    ,9.94                    ,9.89                    ,9.783                    ,9.46566666667                    ,9.14833333333                    ,8.831                    ,8.278                    ,8.3                    ,8.3                    ,8.3                    
ITA,Italy,9.34                    ,9.54                    ,9.44                    ,9.54                    ,9.64                    ,9.64                    ,9.84                    ,9.84                    ,9.54                    ,10.1403333333                    ,10.3861666667                    ,10.632                    ,9.2425                    ,7.853                    ,5.7525                    ,3.776                    ,4.382                    ,4.054                    ,4.054                    ,4.054                    
JAM,Jamaica,2.22                    ,3.051                    ,3.051                    ,2.95916666667                    ,2.86733333333                    ,2.7755                    ,2.68366666667                    ,2.59183333333                    ,2.5                    ,2.3006                    ,2.1012                    ,1.9018                    ,1.7024                    ,1.503                    ,1.503                    ,1.503                    ,1.503                    ,1.503                    ,1.503                    ,1.503                    
